top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	BioSample	BioProject	experiment_title	sample_title	study_title	sample_description	library_name	library_strategy	library_source	library_layout	instrument_model	read_count	base_count	scientific_name	collection_date	first_public	last_updated	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sra_galaxy	sample_prep_interval	fastq_md5	experimental_protocol	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	host_genotype	host_phenotype	environmental_medium	cultivar	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	restriction_site	serovar	investigation_type	location	sra_ftp	age	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	tag	first_created	lat	strain	host_status	tax_id	submitted_format	submitted_host_sex	surveillance_target	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Unknown	no	no	no	no	unknown	intestine	SRR35876245	SRX30925514	SAMN52920057	PRJNA1348884	SRS26923535	SRP637137			Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal		Polycystic Ovary Syndrome		FA00013-01	AMPLICON	METAGENOMIC	PAIRED	Illumina MiSeq	0	0			2025-10-27	2025-10-27		SRA2259241					PCR																					ILLUMINA																																													Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal																																									public												FA00013-01_R1.gz						FA00013-01		SUB15729957						2025-10-27													SRR35876245												PRJNA1348884																																																		
Unknown	no	no	no	no	unknown	intestine	SRR35876246	SRX30925513	SAMN52920083	PRJNA1348884	SRS26923534	SRP637137			Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal		Polycystic Ovary Syndrome		FA00296-01	AMPLICON	METAGENOMIC	PAIRED	Illumina MiSeq	0	0			2025-10-27	2025-10-27		SRA2259241					PCR																					ILLUMINA																																													Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal																																									public												FA00296-01_R1.gz						FA00296-01		SUB15729957						2025-10-27													SRR35876246												PRJNA1348884																																																		
Unknown	no	no	no	no	unknown	intestine	SRR35876247	SRX30925512	SAMN52920082	PRJNA1348884	SRS26923533	SRP637137			Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal		Polycystic Ovary Syndrome		FA00288-01	AMPLICON	METAGENOMIC	PAIRED	Illumina MiSeq	0	0			2025-10-27	2025-10-27		SRA2259241					PCR																					ILLUMINA																																													Illumina MiSeq sequencing: RNA-Seq of stool:female intestinal																																									public												FA00288-01_R1.gz						FA00288-01		SUB15729957						2025-10-27													SRR35876247												PRJNA1348884																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573675	SRX188579	SAMN01179324	PRJNA175319	SRS364742	SRP015802			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star BA50 from Bamfield, British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	226595571	45319114200	Patiria miniata		2012-10-17	2015-06-19	Patiria miniata	SRA058832					size fractionation												11375778482.0								8607697169;8474453069	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573675.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573675/SRR573675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573675/SRR573675_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573675.lite		53e19392aa1a88b075be446338867a11;b9e8e2a6f019985c198fabecaa712540																			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome							78c12e0e3e95426c44acd0b5f899d657		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573675/SRR573675_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573675/SRR573675_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573675.lite																				350.0			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573675/SRR573675_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573675/SRR573675_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03253					A03253						A03253		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573675												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573705	SRX188604	SAMN01179325	PRJNA175319	SRS364743	SRP015802			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star BA60 from Bamfield, British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	124814998	24962999600	Patiria miniata		2012-10-16	2015-06-19	Patiria miniata	SRA058832					size fractionation												6255651177.0								4638430203;4559602559	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573705.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573705/SRR573705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573705/SRR573705_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573705.lite		cb7a8b8bdc7d3b4082a1dbfaada3e84b;376aad01b4542248e51bb1117dc0f66f																			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome							50361013d807cd8781728818a56e48b0		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573705/SRR573705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573705/SRR573705_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573705.lite																				350.0			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573705/SRR573705_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573705/SRR573705_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03254					A03254						A03254		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573705												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573706	SRX188605	SAMN01179326	PRJNA175319	SRS364744	SRP015802			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star TO41 from Tofino, British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	78793276	15758655200	Patiria miniata		2012-10-16	2015-06-19	Patiria miniata	SRA058832					size fractionation												3946852485.0								3016477461;3016668957	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573706.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573706/SRR573706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573706/SRR573706_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573706.lite		36e8f113b17d350678fd792ed1f13d6f;27324b66a2929085b803fd59b9a10611																			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome							2bba99b7d902ed16ebca535e7f9728ec		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573706/SRR573706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573706/SRR573706_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573706.lite																				350.0			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573706/SRR573706_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573706/SRR573706_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03255					A03255						A03255		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573706												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573707	SRX188606	SAMN01179327	PRJNA175319	SRS364745	SRP015802			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star QC06 from Rennell Sound (Queen Charlotte Islands), British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	70279166	14055833200	Patiria miniata		2012-10-16	2015-06-19	Patiria miniata	SRA058832					size fractionation												3520440986.0								2672942801;2673253459	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573707.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573707/SRR573707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573707/SRR573707_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573707.lite		7a4651a03651af58180f91785d063cb8;a5da8d819cb1052e07eb5793cda14ec3																			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome							458566b66b177550cef7e40fbc0296c2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573707/SRR573707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573707/SRR573707_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573707.lite																				350.0			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573707/SRR573707_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573707/SRR573707_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03256					A03256						A03256		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573707												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573708	SRX188607	SAMN01179328	PRJNA175319	SRS364746	SRP015802			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star QC10 from Rennell Sound (Queen Charlotte Islands), British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	63606499	12721299800	Patiria miniata		2012-10-01	2015-06-19	Patiria miniata	SRA058832					size fractionation												3185813492.0								2353139550;2352916117	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573708.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573708/SRR573708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573708/SRR573708_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573708.lite		bea59c2df80dacab947822b23981239a;11ee464dd96f0dc00ba9ce10a6412b7c																			Illumina HiSeq 1000 paired end sequencing: sea star ovary transcriptome							295f4e528ca289306ddb9333a27cb2be		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573708/SRR573708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573708/SRR573708_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573708.lite																				350.0			public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573708/SRR573708_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573708/SRR573708_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03257					A03257						A03257		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573708												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR573709	SRX188608	SAMN01179329	PRJNA175319	SRS364747	SRP015802			Illumina HiSeq 1000 sequencing: sea star ovary transcriptome	sea star ovary transcriptome	Patiria miniata testis and ovary transcriptome sequencing	Adult female sea star from T'annu (Queen Charlotte Islands), British Columbia, Canada		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 1000	64071090	12814218000	Patiria miniata		2012-10-01	2015-06-19	Patiria miniata	SRA058832					size fractionation												3208539676.0								2374514853;2372869630	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR573/SRR573709.lite											ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573709/SRR573709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573709/SRR573709_2.fastq.gz								Generic	ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573709.lite		ab905fd481ceac7209ec140d03916745;2e2c90ecf367f2c88d31a107f906541a																			Illumina HiSeq 1000 sequencing: sea star ovary transcriptome							8e863a20d9a2bb6922d7416fea945545		ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573709/SRR573709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR573/SRR573709/SRR573709_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR573/SRR573709.lite																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573709/SRR573709_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR573/SRR573709/SRR573709_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7586;133551;7587;7588;41243;41166;7592;35076;46514			A03258					A03258						A03258		Simon Fraser University					env_tax;env_tax:marine	2013-11-11				46514.0									SRR573709												PRJNA175319																																																		
Unknown	no	no	no	no	unknown	ovary	SRR5749660	SRX2949854	SAMN07270554	PRJNA391462	SRS2308337	SRP110245			Illumina HiSeq 4000 sequencing: Ovary transcriptome of Xinong Saanen goats	Ovary from Capra hircus	Ovary transcriptome profiling of Xinong Saanen goats	Ovaried receive either thrice estrus synchronization (ES) treatments at fortnight intervals (repeated group ) or once on the same day for the third ES for repeated group (control group) during the breeding season.		RNA-Seq	TRANSCRIPTOMIC	PAIRED	Illumina HiSeq 4000	174104904	52231471200	Capra hircus		2018-06-26	2018-06-26	Capra hircus	SRA580377					RANDOM PCR												18589913625.0								12219000235;13892056673	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR574/000/SRR5749660								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_2.fastq.gz								Model organism or animal	ftp.sra.ebi.ac.uk/vol1/srr/SRR574/000/SRR5749660		39412e173500b18bab57a704656bcb99;11950d7054c221bfb1e97988525fd671																			Illumina HiSeq 4000 sequencing: Ovary transcriptome of Xinong Saanen goats	0.0						d590ec394dc5b7b3ee1a8adde8c0798f		ftp.sra.ebi.ac.uk/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR574/000/SRR5749660																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR574/000/SRR5749660/SRR5749660_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33511;7711;89593;7742;7776;117570;117571;8287;1338369;32523;32524;40674;32525;9347;1437010;314145;91561;9845;35500;9895;9963;9922;9925			ovary of Xinong Saanen goats					Ovary transcriptome of Xinong Saanen goats						ES once or trice		Northwest A&F university					env_tax;env_tax:terrestrial	2018-06-26				9925.0									SRR5749660												PRJNA391462					ovary																																													
