top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_source	library_selection	library_layout	read_count	base_count	first_public	last_updated	center_name	study_title	experiment_title	sample_title	sample_description	collection_date	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp	submitted_md5	submitted_bytes	ScientificName	TaxID	LibraryStrategy	LibrarySource	LibrarySelection	LibraryLayout	BioSample	BioProject
Tumor	no	no	no	no	unknown	unknown	SRR27533257	PRJNA1064054	SRP483458	SAMN39423034	SRS20127735	SRX23203401	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014151	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	78194566	15387833641	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014151: EOSRC, tumor, sample 8 Homo sapiens RNA-Seq	EOSRC, tumor, sample 8	EOSRC, tumor, sample 8	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/057/SRR27533257/SRR27533257_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/057/SRR27533257/SRR27533257_2.fastq.gz	4e88c4518d674af2c1ea95873d46905a;232ea11f07375d3aff1fa3da22879a58	3268865078;3262249701				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423034	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533253	PRJNA1064054	SRP483458	SAMN39423033	SRS20127736	SRX23203402	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014152	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	86606071	16776009536	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014152: EOSRC, tumor, sample 9 Homo sapiens RNA-Seq	EOSRC, tumor, sample 9	EOSRC, tumor, sample 9	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/053/SRR27533253/SRR27533253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/053/SRR27533253/SRR27533253_2.fastq.gz	8d108e1339826f1488c03a3498332847;fd39b60fe00822aac138f40ded2bdee0	4171897687;4175052964				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423033	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533252	PRJNA1064054	SRP483458	SAMN39423032	SRS20127737	SRX23203403	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014153	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	93487216	18391061451	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014153: EOSRC, tumor, sample 10 Homo sapiens RNA-Seq	EOSRC, tumor, sample 10	EOSRC, tumor, sample 10	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/052/SRR27533252/SRR27533252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/052/SRR27533252/SRR27533252_2.fastq.gz	6e34a07658bb41968ddaca68b040c418;cdf0bdb3fc7ab655077568d7c4c18dff	3869832864;3819159310				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423032	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533251	PRJNA1064054	SRP483458	SAMN39423031	SRS20127738	SRX23203404	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014154	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	78578783	15466409030	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014154: EOSRC, tumor, sample 11 Homo sapiens RNA-Seq	EOSRC, tumor, sample 11	EOSRC, tumor, sample 11	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/051/SRR27533251/SRR27533251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/051/SRR27533251/SRR27533251_2.fastq.gz	e1837c29f42061840d7e0677b9fd0395;510ed4901a1c728e5e43e69fa84b9a93	3310341999;3278171822				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423031	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533250	PRJNA1064054	SRP483458	SAMN39423030	SRS20127739	SRX23203405	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014155	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	90068527	17714864056	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014155: EOSRC, tumor, sample 12 Homo sapiens RNA-Seq	EOSRC, tumor, sample 12	EOSRC, tumor, sample 12	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/050/SRR27533250/SRR27533250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/050/SRR27533250/SRR27533250_2.fastq.gz	d73bafbf7db02571a1c65ced984f8324;8633b49f2e8fe53aa6d120bb3f4fe4e3	2954987930;3135421875				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423030	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533248	PRJNA1064054	SRP483458	SAMN39423029	SRS20127740	SRX23203406	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014156	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	108521324	21125221303	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014156: EOSRC, tumor, sample 13 Homo sapiens RNA-Seq	EOSRC, tumor, sample 13	EOSRC, tumor, sample 13	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/048/SRR27533248/SRR27533248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/048/SRR27533248/SRR27533248_2.fastq.gz	732ab799d04b718ce0cb2fd80089666d;42d23915669994903ed4c065526e819a	4099646555;4047485501				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423029	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533247	PRJNA1064054	SRP483458	SAMN39423028	SRS20127741	SRX23203407	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014157	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	167656157	32924097667	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014157: EOSRC, tumor, sample 14 Homo sapiens RNA-Seq	EOSRC, tumor, sample 14	EOSRC, tumor, sample 14	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/047/SRR27533247/SRR27533247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/047/SRR27533247/SRR27533247_2.fastq.gz	61adcd066ae1b3535f67d5b16ec2b0ab;265a15e6984c1c0dfeb63a47ce2c51dc	5420549752;5871044859											
Tumor	no	no	no	no	unknown	unknown	SRR27533246	PRJNA1064054	SRP483458	SAMN39423027	SRS20127742	SRX23203408	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014158	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	75751820	14674772301	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014158: EOSRC, tumor, sample 15 Homo sapiens RNA-Seq	EOSRC, tumor, sample 15	EOSRC, tumor, sample 15	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/046/SRR27533246/SRR27533246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/046/SRR27533246/SRR27533246_2.fastq.gz	95b647aaaccc602a731a82c69d7c9c5b;f79674649339a74769b307d7e3edd186	3609580072;3696895552				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423027	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533249	PRJNA1064054	SRP483458	SAMN39423026	SRS20127743	SRX23203409	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014159	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	77579151	15160665791	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014159: EOSRC, tumor, sample 16 Homo sapiens RNA-Seq	EOSRC, tumor, sample 16	EOSRC, tumor, sample 16	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/049/SRR27533249/SRR27533249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/049/SRR27533249/SRR27533249_2.fastq.gz	825254119f3d25b171f91fce3e645193;d1ecf81d6ac186f5b26eff223a64bc4e	2879673853;3129084274				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423026	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533245	PRJNA1064054	SRP483458	SAMN39423025	SRS20127744	SRX23203410	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014160	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	58021217	11125216557	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014160: EOSRC, tumor, sample 17 Homo sapiens RNA-Seq	EOSRC, tumor, sample 17	EOSRC, tumor, sample 17	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/045/SRR27533245/SRR27533245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/045/SRR27533245/SRR27533245_2.fastq.gz	d059f56d99651ff43eb983503b858f77;0887d7c488aebc63d496efd3404ae241	2431483954;2735333187				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423025	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533244	PRJNA1064054	SRP483458	SAMN39423024	SRS20127745	SRX23203411	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014161	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	78143325	15306435327	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014161: EOSRC, tumor, sample 18 Homo sapiens RNA-Seq	EOSRC, tumor, sample 18	EOSRC, tumor, sample 18	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/044/SRR27533244/SRR27533244_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/044/SRR27533244/SRR27533244_2.fastq.gz	4655e4626dd9d4268114003a6219cffe;dd37960c8a762741c4247ee6723a9876	2734553153;2948728102				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423024	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533243	PRJNA1064054	SRP483458	SAMN39423023	SRS20127746	SRX23203412	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014162	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	60791578	11787069494	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014162: EOSRC, tumor, sample 19 Homo sapiens RNA-Seq	EOSRC, tumor, sample 19	EOSRC, tumor, sample 19	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/043/SRR27533243/SRR27533243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/043/SRR27533243/SRR27533243_2.fastq.gz	e4cd1f1534460ff3338380308b6cb5fa;8487f5df259cf5bbcfbceb342161e379	2394616097;2604326008				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423023	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533242	PRJNA1064054	SRP483458	SAMN39423022	SRS20127747	SRX23203413	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014163	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	81424329	15946973748	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014163: EOSRC, tumor, sample 20 Homo sapiens RNA-Seq	EOSRC, tumor, sample 20	EOSRC, tumor, sample 20	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/042/SRR27533242/SRR27533242_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/042/SRR27533242/SRR27533242_2.fastq.gz	01eba4d48e3498ab4ef9ef0cc1e37116;4eee1df954f0f715e309e4b8386f6460	2968259606;3155223267				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423022	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533240	PRJNA1064054	SRP483458	SAMN39423021	SRS20127748	SRX23203414	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014164	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	65545363	12727293850	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014164: EOSRC, tumor, sample 21 Homo sapiens RNA-Seq	EOSRC, tumor, sample 21	EOSRC, tumor, sample 21	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/040/SRR27533240/SRR27533240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/040/SRR27533240/SRR27533240_2.fastq.gz	28ab3af32f9768c34173677be4b700a6;44f48f47b824550112a4b225b1dbbc47	3025582459;3089143420				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423021	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533239	PRJNA1064054	SRP483458	SAMN39423020	SRS20127749	SRX23203415	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014165	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	65285617	12631468751	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014165: EOSRC, tumor, sample 22 Homo sapiens RNA-Seq	EOSRC, tumor, sample 22	EOSRC, tumor, sample 22	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/039/SRR27533239/SRR27533239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/039/SRR27533239/SRR27533239_2.fastq.gz	4a5c81852b7ec991a6ab9af38db7ce4c;81f3ccc5693ae9c1ab0c949484f39b5b	3019855638;3083798566											
Tumor	no	no	no	no	unknown	unknown	SRR27533238	PRJNA1064054	SRP483458	SAMN39423019	SRS20127750	SRX23203416	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014166	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	93119170	18084498789	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014166: EOSRC, tumor, sample 23 Homo sapiens RNA-Seq	EOSRC, tumor, sample 23	EOSRC, tumor, sample 23	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/038/SRR27533238/SRR27533238_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/038/SRR27533238/SRR27533238_2.fastq.gz	0be4afce9f6e18044a6810f917de9526;15a148ac5d308ed35786df33a83855d1	4152631983;4292377929											
Tumor	no	no	no	no	unknown	unknown	SRR27533241	PRJNA1064054	SRP483458	SAMN39423018	SRS20127751	SRX23203417	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014167	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	99123186	19241624691	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014167: EOSRC, tumor, sample 24 Homo sapiens RNA-Seq	EOSRC, tumor, sample 24	EOSRC, tumor, sample 24	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/041/SRR27533241/SRR27533241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/041/SRR27533241/SRR27533241_2.fastq.gz	db0e43c19cd1d51714c0645d722ef987;aef943eff5948879b8f1785f3390af12	4506759453;4546020105				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423018	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533237	PRJNA1064054	SRP483458	SAMN39423017	SRS20127752	SRX23203418	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014168	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	99230798	19270340216	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014168: EOSRC, tumor, sample 25 Homo sapiens RNA-Seq	EOSRC, tumor, sample 25	EOSRC, tumor, sample 25	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/037/SRR27533237/SRR27533237_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/037/SRR27533237/SRR27533237_2.fastq.gz	1dfba3015037ee40922fa161206271fa;918933103977e5c6e29bf91f541d7885	4651521237;4654052935				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423017	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533236	PRJNA1064054	SRP483458	SAMN39423016	SRS20127753	SRX23203419	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014169	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	69952797	13516569113	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014169: EOSRC, tumor, sample 26 Homo sapiens RNA-Seq	EOSRC, tumor, sample 26	EOSRC, tumor, sample 26	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/036/SRR27533236/SRR27533236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/036/SRR27533236/SRR27533236_2.fastq.gz	620c100b1eec7cf113573b1006187707;8047771a2f89b77ff0b0a0ae7fe74a95	3352204802;3445842008				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423016	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533235	PRJNA1064054	SRP483458	SAMN39423015	SRS20127754	SRX23203420	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014170	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	66695717	13136021206	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014170: EOSRC, tumor, sample 27 Homo sapiens RNA-Seq	EOSRC, tumor, sample 27	EOSRC, tumor, sample 27	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/035/SRR27533235/SRR27533235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/035/SRR27533235/SRR27533235_2.fastq.gz	4905c0d2998b36da50e4a6964f3d4479;ab28f403986b2ea49e2ef5ad39dd616d	2792111620;2787057305											
Tumor	no	no	no	no	unknown	unknown	SRR27533234	PRJNA1064054	SRP483458	SAMN39423014	SRS20127755	SRX23203421	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014171	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	86306689	16759510984	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014171: EOSRC, tumor, sample 28 Homo sapiens RNA-Seq	EOSRC, tumor, sample 28	EOSRC, tumor, sample 28	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/034/SRR27533234/SRR27533234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/034/SRR27533234/SRR27533234_2.fastq.gz	1b7294d6c86eb6641051ef005d1b96b9;e15a99bb52f08803d310b2f243d31db2	3689360767;3758550015				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423014	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533233	PRJNA1064054	SRP483458	SAMN39423013	SRS20127757	SRX23203422	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014172	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	87498031	16991012056	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014172: EOSRC, tumor, sample 29 Homo sapiens RNA-Seq	EOSRC, tumor, sample 29	EOSRC, tumor, sample 29	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/033/SRR27533233/SRR27533233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/033/SRR27533233/SRR27533233_2.fastq.gz	334eae6e82e9999d305873fc4770a9a8;22166021c0a68e858c3a7a18002927ff	3858213936;3919452894				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423013	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533232	PRJNA1064054	SRP483458	SAMN39423012	SRS20127756	SRX23203423	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014173	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	85218364	16599889447	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014173: EOSRC, tumor, sample 30 Homo sapiens RNA-Seq	EOSRC, tumor, sample 30	EOSRC, tumor, sample 30	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/032/SRR27533232/SRR27533232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/032/SRR27533232/SRR27533232_2.fastq.gz	9338188913baca614c56e9456946fcf1;d55a7c60d82d119bab354e621211e394	3330121280;3439820372				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423012	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533231	PRJNA1064054	SRP483458	SAMN39423011	SRS20127764	SRX23203424	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014174	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	70577093	13745352485	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014174: EOSRC, tumor, sample 31 Homo sapiens RNA-Seq	EOSRC, tumor, sample 31	EOSRC, tumor, sample 31	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/031/SRR27533231/SRR27533231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/031/SRR27533231/SRR27533231_2.fastq.gz	b54b04cdfc4f54beda6383f5bd0d9909;ff96d91803db43387e0da880c084b1ab	3036638281;3034809959											
Tumor	no	no	no	no	unknown	unknown	SRR27533230	PRJNA1064054	SRP483458	SAMN39423010	SRS20127758	SRX23203425	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014175	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	72418348	14038347074	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014175: EOSRC, tumor, sample 32 Homo sapiens RNA-Seq	EOSRC, tumor, sample 32	EOSRC, tumor, sample 32	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/030/SRR27533230/SRR27533230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/030/SRR27533230/SRR27533230_2.fastq.gz	9363e0b45eec5aa36e97e095cc8108c2;c8b61dbaa0aaf45f2e3aa401d120dc12	3488183782;3449784334				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423010	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533229	PRJNA1064054	SRP483458	SAMN39423009	SRS20127766	SRX23203426	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014176	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	109085424	21133667064	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014176: EOSRC, tumor, sample 33 Homo sapiens RNA-Seq	EOSRC, tumor, sample 33	EOSRC, tumor, sample 33	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/029/SRR27533229/SRR27533229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/029/SRR27533229/SRR27533229_2.fastq.gz	027494eb55835879f4fa42c28fa0d2c2;47a4e0e81da6d1d0490c2f7ca43f9e13	5190345277;5217770810				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423009	PRJNA1064054
Tumor	no	no	no	no	unknown	unknown	SRR27533228	PRJNA1064054	SRP483458	SAMN39423008	SRS20127767	SRX23203427	SRA1784799	9606.0	Homo sapiens	ILLUMINA	Illumina HiSeq 2000	GSM8014177	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	102286346	20148770568	2024-06-28	2024-06-28		Transcriptome analysis reveal novel gene fusions in early onset sporadic rectal cancers	Illumina HiSeq 2000 sequencing: GSM8014177: EOSRC, tumor, sample 34 Homo sapiens RNA-Seq	EOSRC, tumor, sample 34	EOSRC, tumor, sample 34	missing	ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/028/SRR27533228/SRR27533228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR275/028/SRR27533228/SRR27533228_2.fastq.gz	a3a17c4b290a3dd3f756ba4ae554181b;ed65f443cc4254798a08b4c556bb2431	4181027023;4177342204				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN39423008	PRJNA1064054
